work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,all_kudos
17821760,Three AM,['rakketyrivertam'],General Audiences,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables)","Alternate Universe - Modern Setting, Domestic Fluff, Established Relationship, Drabble and a Half",English,2019-02-17,Completed,2019-02-17,150,1/1,4,47,1,529,"['Frenchfries145', 'Micah_Nightmare', 'perfectpatches', 'LuciferGonzales', 'delusion_incarnate', 'Bazia', 'ToastedBagel1', 'Phantom_of_the_Claw', 'Faust226', 'Dr_WhoSuperLockHobbitVulcan', 'PokeMars', 'bitchfacedsarcasm', 'Eisblut_Blue', 'QtyBondGirl24', 'valjeans', 'cubankilljoy', 'myshipsareme', 'Maddie24601', 'LawrIsNotMocked', 'aurora_supernova', 'Waistcoat35', 'TriumphantDisaster', 'Sir_Bedevere', 'TheLifeOfEmm', 'Twackycat', '3lys3', 'ineedsomecyanide', 'groucha']"
17821061,A Birthday Gift,['LawrIsNotMocked'],General Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables (2012), Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Javert & Jean Valjean","Javert (Les Misérables), Jean Valjean","Javert - Freeform, Jean Valjean - Freeform, Mayor - Freeform, inspector - Freeform, madeleine - Freeform, javert's past, Sad, Cute, Fluff, Comfort, Past Abuse, I might finish this one day, I'm great at starting shit I never have a good ending for",English,2019-02-17,Completed,2019-10-29,"2,806",4/4,10,92,8,"1,374","['ALilSakuraBlossom', 'TheNotQuiteChosenOne', 'Looonia16', 'AshflameTheWaffle', 'Cheese_Loaff', 'sleepixgstars', 'ScrewySnobWithExistentialDread', 'pepperz', 'Lost_Noise', 'PikupiSunshine', 'cassiopeia83', 'xkcdBlackHat', 'will01mom', 'teddy_truther', 'Blues420', 'LuciferGonzales', 'CrypticMinded', 'kanpohongchendeC', '00Q007Narry', 'AlexaHiwatari98', 'Leftover_Spagehhti', 'ronniekins99', 'ancientbear', 'TattooedFanPerson', 'byronictrash', 'Puggod21', 'ElementaryHighlander', 'Yanalla', 'The_narwhals_awaken', 'Everytalkingaboutjamie', 'Darkwater36', 'ace_aquila', 'denmer_iseit', 'Ceies', 'RschCat9900', 'MoonyDanny', 'littlemsterious', 'L115A3', 'Faust226', 'Idart231', 'General_Midnight_of_Ardar', 'Amaeliss', 'mellownight', 'Starchild0Starlight', 'Abracadabra11', 'ineedabettername', 'Merlins_Daughter', 'The_Advocate', 'nammyneutron', 'Casthefriendlylittlefan']"
17786384,"Under the leaves, upon the grass",['cybermanolo'],Explicit,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Post-Seine, Fanart, Growing Old Together",English,2019-02-14,Completed,2019-02-14,0,1/1,16,70,null,"1,674","['AshflameTheWaffle', 'ImAPerson_ImHisSweetheart', 'Jazmindulcecitlalic', 'Peanut893', 'lilachoneeey', 'Darling_Pandora', 'Broasign', 'AlexKenmore', 'Verin2000', 'catfromjapan', 'InfiniteCrisis', 'jcrycolr3wradc', 'beckyc10', 'Nettleheart', 'Faust226', 'Dr_WhoSuperLockHobbitVulcan', 'bookwormxd6', 'starlight_in_the_gloom', 'CuddlePossum', 'LawfulStars', 'Senshikyohi', 'unavoidedcrisis', 'scioscribe', 'Mossy_Bench', 'Sir_Bedevere', 'venndaai', 'fenellaevangela', 'ineedsomecyanide', 'Ruis', 'LearnedFoot', 'didsomebodysay', 'enemytosleep', 'Esteliel', 'egelantier', 'TheLifeOfEmm', 'Amber', '3lys3', 'TwelveLeagues', 'Highsmith', 'myshipsareme', 'jehane', 'Yudil', 'kahlan_Kahlan', 'ninety6tears', 'wallflowering', 'TiktaalikRoseae']"
17721800,To Serve,['Esteliel'],Explicit,M/M,Les Misérables - Victor Hugo,"Chabouillet/Javert (Les Misérables), Javert/Jean Valjean","Javert (Les Misérables), Chabouillet (Les Misérables)","Past Sexual Abuse, Power Imbalance, Blow Jobs, Past Underage Sex, Treat",English,2019-02-15,Completed,2019-02-15,"1,758",1/1,13,83,9,"1,286","['Music_is_life_2788', 'Aegialia', 'Confused_asf', 'souberbielle', 'drlokiren', 'KazukiQuartz', 'imsorryimlate', 'Hazel_Z', 'tasalmalin', 'darlingsdevil', 'xkcdBlackHat', 'hapaxlegomena', 'Raitnrong', 'Lilith372', 'Asophogus', 'paladiknight', 'RaRaAhAhAh', 'roneko', 'ElrondsScribe', 'Cactus_Loving_Masochist', 'que_sera_sera', 'anyastradivarius', 'smile667', 'InfiniteCrisis', 'osgiliath', 'ohgodsabove', 'hisdearladydisdain', 'SarahBeth', 'MaydaVeq', 'HugsNotDrugs', 'Lilith_Childe', 'arkennes', 'laSamtyr', '007Belle', 'here2observe', 'Sir_Bedevere', 'ConvenientAlias', 'jdrewz', 'TwelveLeagues', 'bottasvaltteri', 'TheLifeOfEmm', 'Maddie24601', 'Koraki', 'jehane', 'Kainosite']"
17720177,The Coin of His Shame,['Esteliel'],Explicit,M/M,Les Misérables (TV 2018),"Javert/Jean Valjean, Fantine & Jean Valjean","Jean Valjean (West), Javert (Oyelowo), Fantine (Collins), Rivette","Dubious Consent, Dom/sub, Alternate Universe - Canon Divergence, Montreuil-sur-Mer, First Time, Self-Sacrifice, Angst, Enemies to Lovers, Alternate Universe - Slavery, Hurt/Comfort, Captivity, Spanking, Flogging, Hand Feeding, Cock & Ball Torture, Predicament Bondage, Fisting, Pony Play, Slow Burn Feelings, Romance, Happy Ending, Paris Era, Fantine Lives",English,2019-02-09,Completed,2021-01-18,"263,652",93/93,631,991,64,"30,140","['PoemAboutCitylights', 'snippedHazard', 'munashka', 'Emergencia471', 'zetsuaiforever', 'Rabby4an', 'LadyDIsMommy', 'OnlyThingImFuckingIsStupid', 'beanbags', 'pogogobogo', 'PersephoneChiara', 'LittleSpirit', 'Amberbead', 'Rinkashirikitateku', 'dramione04', 'harrypotter123', 'Maip_macrothorax', 'to_fic_or_not_to_fic', 'emilystarr', 'PikupiSunshine', 'Yukiodu44', 'EdgeOfDawn', 'Amphibious_Sniper', 'Kaitswimmer', 'LucyRoseCollinsSmith', 'kanin_chan', 'hapaxlegomena', 'SardisVerwn', 'kanpohongchendeC', 'meaningofmischief', 'D_20', 'valshell', 'Callista_Rhian', 'Egalont', 'Killer_x', 'RobinOnABlossomTree', 'theghostofloganroy', 'Wicked_Flames', 'Brat2001', 'The_Defeatable', 'billspilledquill', 'Dendroica', 'Fencer13', 'justyouwaitforit', 'Lucrezia87', 'Lyranda', 'Lilith372', 'sunlingsheng', 'HeartsomeHarpsichord', 'Twizzie15']"
17676923,How High a Fall,['Esteliel'],Explicit,M/M,Les Misérables (TV 2018),Javert/Jean Valjean,"Jean Valjean (West), Javert (Oyelowo)","Montreuil-sur-Mer, Identity Porn, Under-negotiated Kink, Handcuffs, Coming In Pants, Kneeling, Blow Jobs Through Clothes",English,2019-02-15,Completed,2019-02-15,"2,889",1/1,12,121,8,"1,651","['jenny_despot', 'M_Moonshade', 'JMoriartyFan_Death13', 'AkakyK', 'Valvertoulon', 'xl_VON', 'HeartbreakTerrorBird', 'Kai_ser', 'lokistrk', 'Lucrezia87', 'xkcdBlackHat', 'hapaxlegomena', 'Killer_x', 'GreenOctopus', 'failstation', 'MonsterBoyf', 'TheMotherland', 'WandaMaximoff771', '3lys3', 'Sherlaufeyson', 'HeartsomeHarpsichord', 'MaronnSant', 'Venus1987', 'Russica', 'Gwebster', 'catfromjapan', 'LegitimizedGangsterIdiots', 'bunsenhoneydew', 'maraki_maraki', 'alaynestoneheart', 'JasperJasperJasper', 'Queer_glitch_bitch', 'smile667', 'notfromaroundhere', 'TheRedLightning', 'foxpuppet', 'McEnchilada', 'Lokiscribe', 'magic1034', 'ToriSmith', 'DisagreeableKiwi', 'DemonicAuthoress', 'Neene', 'doop_doop', 'lazymornings', 'Phangrell', 'LCypherED', 'Lady_May_Bird', 'lilyevelyn', 'Ezzielotte']"
17653790,Anything,['Esteliel'],Mature,M/M,Les Misérables (TV 2018),Javert/Jean Valjean,"Javert (Oyelowo), Jean Valjean (West)","On The Barricade, Angry Kissing, Derailing Javert",English,2019-02-04,Completed,2019-02-04,"1,257",1/1,15,171,17,"1,554","['A_Wild_Imposter', 'Noblemon', 'jenny_despot', 'BunnyFlowerSkies', 'FoxOwl2005', 'sleepixgstars', 'M_Moonshade', 'katwingz18', 'xkcdBlackHat', 'Amphibious_Sniper', 'JaneWilde99', 'Wingschester7', 'Lucrezia87', 'delusion_incarnate', 'dwellin', 'Blues420', 'Mythical_Moth', 'burning_hubris', 'PepinoSinIgual13', 'jinglebell', 'CampionSayn', 'DamnGoodCoffee1', 'RaRaAhAhAh', 'GreenOctopus', 'FizzingWhizzbee204', 'HeartsomeHarpsichord', 'Gwebster', 'fromkansaswithlove', 'notfromaroundhere', 'Lady_May_Bird', 'animefan3610', 'RschCat9900', 'passionate_airhead', 'ZenyZootSuit', 'McEnchilada', 'InkWings', 'nymeriasea', 'Lokiscribe', 'magic1034', 'chaoticgoodcryptid', 'indramiel', 'TheLCM', 'doop_doop', 'Lady_of_Moon_Over_Silver_Seas', 'MaydaVeq', 'Captain_Chomp69', 'lilyevelyn', 'fiddleogold_againstyoursoul', 'nelsonandmurdocks', 'Eisblut_Blue']"
17629271,A Bad Match,['emjam'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Alternate Universe - Soulmates, Soulmate-Identifying Marks, Unhappy Ending, Angst, Canon Era, Canonical Character Death, Javert's Suicide",English,2019-02-03,Completed,2019-02-03,"2,336",1/1,21,190,16,"1,214","['A_Wild_Imposter', 'AshflameTheWaffle', 'Bella_Anne', 'Allonsy_Jumanji', 'nunslinger', 'Kittycatts', 'Cidre_3', 'Mellow_Dee', 'Phatomflair', 'Alcyoneus144', 'CuteLittleMousie', 'Lost_Noise', 'CaptainIris3000', 'duckduckgreyduck', 'Jelly_For_Brains', 'Mariath', 'binkobonko', 'calledtheunknown', 'am_orange', 'thalia1832', 'DinoKoiko', 'reynoldspamphlet', 'SophieTheJediKnight', 'ExplosiveNyanko', 'Annoyingmoth', 'AsheRhyder', 'cynnn_ic', 'LeMoney', 'Theory_of_evrth', 'kanpohongchendeC', 'LovelieChub', 'strawberry_sorbet', 'ronniekins99', 'CheWunYaVal', 'ipepi', 'NoOneKnowsIWriteThis', 'WandaMaximoff771', 'TheStrangerIsHere', 'xkcdBlackHat', 'r_foudroye', 'EleanorCinnamon', 'gnossienne_in_april', 'Nejene', 'Readaholics_Anonymous', 'tvheit', 'nells_is_trying_to_write', 'fromkansaswithlove', 'Charliesseagrave', 'GlassyTheRosePen', 'matt_murdick']"
17598686,Revolutionary School,['Reading_and_Writing'],Teen And Up Audiences,Gen,"Les Misérables - Victor Hugo, Les Misérables - All Media Types","Enjolras & Grantaire (Les Misérables), Enjolras & Javert, Cosette Fauchelevent/Marius Pontmercy, Cosette Fauchelevent/Marius Pontmercy/Éponine Thénardier, Courfeyrac/Jean Prouvaire, Combeferre/Éponine Thénardier, Joly/Bossuet Laigle/Musichetta, Javert/Jean Valjean, Fantine/Jean Valjean","Enjolras, Grantaire (Les Misérables), Combeferre (Les Misérables), Courfeyrac (Les Misérables), Jean ""Jehan"" Prouvaire, Bahorel (Les Misérables), Bossuet Laigle, Feuilly (Les Misérables), Marius Pontmercy, Cosette Fauchelevent, Éponine Thénardier, Javert (Les Misérables), Jean Valjean, Fantine (Les Misérables), Les Amis de l'ABC, Original Characters","Alternate Universe - High School, Teacher Enjolras, Les Amis de l'ABC - Freeform, Gay, Coming Out, Male-Female Friendship, Male Friendship, Female Friendship, Broken Heart, Family, Unplanned Pregnancy, Revolution, Riots, reference to abuse, nothing grafic, no descriptions, Fluff",English,2019-01-30,Updated,2022-01-07,"24,308",5/?,5,23,4,600,"['Hockey089', 'Dragoncookie', 'Robi1832', 'PokedotPokedot', 'LeMoney', 'Amsterdam', 'Sanna_Black_Slytherin', 'Bri618', 'Maddie24601']"
17567903,More Than Time,['breadthief (trufield)'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Toussaint (Les Misérables), Rivette (Les Misérables), Marius Pontmercy","Post-Seine, Javert Lives, Slow Burn, old man virgins, Eventual Porn, Mentions of Suicidal Thoughts, guys getting through their issues, tentative friendship, Friends to Lovers, Javert using slurs to describe himself, wet dreams, Masturbation, one instance of self-harm, Roadtrip, Sharing a Bed, now with porn, we will end up with most positions and activities by the end",English,2019-01-28,Completed,2019-12-10,"141,027",19/19,258,551,126,"14,131","['AlphaZeD', 'A_Wild_Imposter', 'BlueSkyStories', 'MoonyJulian', 'ImAPerson_ImHisSweetheart', 'Looonia16', 'Radelski', 'Aegialia', 'TeaFourTwo', 'DontStopRun', 'AshflameTheWaffle', 'Rina_B', 'JavertJumped', 'kkatnip', 'Ezzielotte', 'curlywurly113', 'SaturnTheDragon', 'aftershocked', 'hello_StarDust13_here', 'fakeophelia', 'Alena_Rigfinn', 'nutiae', 'lilacwitch', 'BlackDressBess', 'therealmendelssohn', 'Vic_Morgan', 'Hello_there_bees', 'sleepixgstars', 'technically_direct', 'anthelia', 'PersephoneChiara', 'SadChocoPie', 'DarkKingOfSpades', 'emi_yusa420', 'christinedieae', 'liveonanon', 'AnCato', 'nevertheless_turtle', 'Sadly_I_Exist', 'Captain_Chomp69', 'Magnomast', 'KazukiQuartz', 'Sassenachsquatch', 'Kai_ser', 'HeartbreakTerrorBird', 'Livgg', 'HelloChocoPie', 'SawyerAik', 'calledtheunknown', 'Simply_Absurd']"
17513510,Willingly,['Esteliel'],Explicit,M/M,"Les Misérables (TV 2018), Les Misérables - All Media Types",Javert/Jean Valjean,"Javert (Oyelowo), Jean Valjean (West)","Arras, Punishment, Gags, Ties & Cravats, Humiliation",English,2019-01-22,Completed,2019-01-22,"2,653",1/1,8,81,8,"2,028","['mspadventures', 'jenny_despot', 'Biscuit_Cat', 'BlueCatWriter', 'Rinkashirikitateku', 'ahsokafreakingtano', 'UnknownPerson87', 'AdorableDimples', 'GreenOctopus', 'SeekingSunlight', 'Kainosite', 'TheMotherland', 'Gwebster', 'blamebenny', 'thanksforallthefics', 'Taro_Tea', 'Lady_May_Bird', 'justyouwaitforit', 'RschCat9900', 'osgiliath', 'Lokiscribe', 'magic1034', 'UrAverageSomething', 'Neene', 'Maggieee716', 'Goth_girl', 'Gyn_Blaise', 'Lilith_Childe', 'SarahBeth', 'zzcordazz88', '3lys3', 'ineedsrshelp', 'candleclouds', 'Coragyps', 'here2observe', 'trash_hole', 'Maddie24601', 'TwelveLeagues', 'cybermanolo', 'TheLifeOfEmm', 'messygirl8907', 'laSamtyr']"
17364956,The Bells of Saint-Saulve,['Esteliel'],Mature,M/M,"Les Misérables (TV 2018), Les Misérables - All Media Types",Javert/Jean Valjean,"Jean Valjean (West), Javert (Oyelowo)","Montreuil-sur-Mer, Madeleine Era, Valjean's Hot Coin of Shame, Identity Reveal, Punishment, Belt-Whipping, all the Valjean guilt",English,2019-01-09,Completed,2019-01-09,"4,415",1/1,13,69,7,"1,133","['jenny_despot', 'Lost_Noise', 'Valvertoulon', 'lilacwitch', 'xkcdBlackHat', 'LucyRoseCollinsSmith', 'Wicked_Flames', 'Venus1987', 'Gwebster', 'bunsenhoneydew', 'city_in_the_sea', 'smile667', 'RschCat9900', 'Lokiscribe', 'magic1034', 'lilyevelyn', 'Gyn_Blaise', 'Iva1201', 'Lilith_Childe', 'billspilledquill', 'candleclouds', 'trash_hole', 'TheLifeOfEmm', 'KnightofGwyn', 'messygirl8907', 'znerol', 'JustPaulInHere', 'jehane', 'cybermanolo', 'Kainosite', 'myshipsareme', 'didsomebodysay', 'laSamtyr', 'TwelveLeagues', 'rogue_goose']"
17364878,Оно вернется,['zergali'],General Audiences,"Gen, M/M","Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert & Jean Valjean, Javert/Jean Valjean","Javert (Les Misérables), Jean Valjean","Depression, Suicidal Thoughts, Post-Seine, classic post-seine with a depressed javert now in russian, valjean feeds a stray dog, both literally and metaphorically, Javert Lives",Русский,2019-01-09,Completed,2019-01-09,"2,095",1/1,5,36,1,409,"['LadySybille', 'wekhl', 'kanpohongchendeC', 'Lily_Smith', 'strayket', 'mintfield', 'jesuisroi', 'rfeyra', 'Mariyana', 'Nafy', 'DeValois', 'perikrone', 'Shenno', 'cubankilljoy']"
17334260,Antoine,['LadySybille'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Original Character, Javert/Jean Valjean","Javert (Les Misérables), Jean Valjean, Chabouillet (Les Misérables)","Post-Seine, Sex, Suicidal Thoughts, Violence, Torture, Love",Français,2019-01-07,Completed,2019-03-19,"24,677",13/13,60,43,3,521,"['kanpohongchendeC', 'BleuetdesCollines', 'Fusca_history', 'Sth_Kind', 'Yukiodu44', 'Mariath', 'Charliesseagrave', 'TearyPhoenix', 'Lost_in_DK', 'Zephyrazrael', 'I_am_the_Night', 'Boudahmim', 'LeMoney', 'cybermanolo', 'groucha']"
17317880,The Best Laid Plans...,[],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables)",,English,2019-01-10,Completed,2019-01-10,"3,173",3/3,12,98,3,"1,435","['kanpohongchendeC', 'Lokitten', 'MoonyJulian', 'M_Moonshade', 'cluCluc', 'HeartbreakTerrorBird', 'Augety_Whisper', 'xkcdBlackHat', 'EllaSky03', 'AlexKenmore', 'yekithma', 'WandaMaximoff771', 'AdorableDimples', 'naiadkin', 'RaRaAhAhAh', 'Ixis', 'MaronnSant', 'catfromjapan', 'UruruOreSama', 'InfiniteCrisis', 'Phantom_of_the_Claw', 'beckyc10', 'toshiyayang', 'NormalIsOverRated666', 'Nettleheart', 'Captain_Chomp69', 'Eriathalia', 'ZoeTheineffable', 'BaconWrappedRainbows', 'Partycat', 'Terra_of_Roshar', 'Emmy_S', '3lys3', 'muminbarn', 'StitchinSprite', 'rogue_goose', 'madame_centipede', 'Zefferus', 'Blubule', 'LindaElric', 'TheLifeOfEmm', 'TiktaalikRoseae', 'Maddie24601', 'trufield', 'Jalizar', 'myshipsareme']"
17317169,O Golden Sun (melt the wax from my wings),['magnificent'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Original Characters","Wingfic, Alternate Universe - Wings, Canon Era, Historical Inaccuracy, Slow Burn, Mildly Dubious Consent, Canon-Typical Violence, Whump, Poor Javert, Other Additional Tags to Be Added, Dubious Consent Fantasy, dubious consent within a dream, Humiliation, Mutual Pining, Courtship",English,2019-01-06,Updated,2019-02-12,"22,530",4/14,103,251,48,"2,793","['AshflameTheWaffle', 'Radelski', 'Kittycatts', 'M_Moonshade', 'wickedthing', 'maemories', 'TheStoryteller1994', 'Ehgis', 'WeCouldPretend', 'calledtheunknown', 'Annoyingmoth', 'ExplosiveNyanko', 'mothmage', 'EllaSky03', 'nebuleia', 'SeekingSelador', 'matt_murdick', 'Raitnrong', 'Dr_Lancet', 'Knyaz_Nikolai', 'AdorableDimples', 'WandaMaximoff771', 'RaRaAhAhAh', 'ciao_bella', 'srididdledeedee', 'Cactus_Loving_Masochist', 'jenliv9010', 'KleptoMinnow', 'OmoYasha', 'Cobaltsunflower', 'MrBluebird', 'Ki_r', 'xAngiex', 'Thoughtstream', 'StormyBlu3', 'sexyparamecium', 'Dahlia_Sol', 'kitschique', 'CoralAsh', 'Someone', 'somecrappyclone', 'HellenHighwater', 'Specious', 'PokedotPokedot', 'benevolentcorvid', 'Amaeliss', 'Dr_WhoSuperLockHobbitVulcan', 'knittinginbinary', 'KrakenAntlers', 'Starchild0Starlight']"
17254259,Undisclosed Desires,['LawrIsNotMocked'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables (2012), Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Javert & Jean Valjean","Javert (Les Misérables), Jean Valjean","Javert - Freeform, valjean - Freeform, bed, Cuddling, Kissing, Fluff, Cute, Sweet, Dating, First Time, Nervous, Sappy, nice, No Sex, No Porn, Muse - Freeform, Undisclosed Desires - Freeform, Javert is sweet, valjean is shy, valjean is nervous, They love each other, Saying I Love You, Adorable",English,2019-01-01,Updated,2020-04-05,"1,781",3/?,6,48,3,935,"['ALilSakuraBlossom', 'AlphaZeD', 'Annber03', 'kanpohongchendeC', 'yekithma', 'LuciferGonzales', 'ToastedBagel1', 'Maddie24601', 'PokeMars', 'AlexaHiwatari98', 'LadySybille', 'valjeans', '3lys3', 'StitchinSprite', 'LindaElric', 'maraki97', 'cubankilljoy', 'javert_is_my_poor_repressed_son', 'znerol', 'myshipsareme', 'Idart231']"
17245562,Maintaining Discipline,['Esteliel'],Explicit,M/M,"Les Misérables (TV 2018), Les Misérables - All Media Types",Javert/Jean Valjean,"Jean Valjean (West), Javert (Oyelowo)","Toulon Era, Whipping, Power Dynamics, Chains, Scars",English,2018-12-31,Completed,2018-12-31,"2,612",1/1,16,91,7,"1,691","['mspadventures', 'jenny_despot', 'BlueCatWriter', 'M_Moonshade', 'Lost_Noise', 'lilacwitch', 'Wicked_Flames', 'Velvereen_sky', 'Xythia', 'GreenOctopus', 'AdorableDimples', 'cinqmars', 'jinglebell', 'Gwebster', 'Charliesseagrave', 'bunsenhoneydew', 'Treebee6', 'alaynestoneheart', 'smile667', 'RschCat9900', 'Faust226', 'wrecked_anon', 'Lokiscribe', 'Jirfd', 'doop_doop', 'Gyn_Blaise', 'candleclouds', 'NekoChan16', 'Yondi', 'JustPaulInHere', 'StorjaHistorja', 'Lady_May_Bird', 'jehane', 'akatonbo', 'billspilledquill', 'rogue_goose', 'ChloeTheBold', 'myshipsareme', 'znerol', 'TheLifeOfEmm', 'TwelveLeagues', 'ineedsomecyanide', 'Sir_Bedevere', 'magnificent', 'funktown', 'Kainosite', 'laSamtyr', 'rebeccasmask', 'messygirl8907']"
17229152,by tilted arcs,['reclamation'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables)","javert tries his best, Post-Seine",English,2015-06-01,Completed,2015-06-01,"1,041",1/1,11,55,6,421,"['SophieTheJediKnight', 'Akanague', 'Lost_Noise', 'Loramir', 'orsenna', 'AlexKenmore', 'kanpohongchendeC', 'burning_hubris', 'LadySybille', 'nebuleia', 'blipper15', 'ifarali', 'sunlingsheng', 'Lccccca', 'wouldsircouldsirshouldsir', 'dandelioness', 'dwellin', 'Etheostoma', 'darrus', 'ntmz', 'exastris_scientia', 'ratberries', 'Kainosite', 'AMultiFandomed1', 'McEnchilada', 'arkennes', 'Nuizlaziai', 'trufield', 'PokeMars', 'ruins', 'Yondi', 'Terra_of_Roshar', '3lys3', 'akatonbo', 'tfwlawyers', 'BlockadeBilly', 'Shenno', '3benjamins']"
